fips,median_age,white_pct,black_pct,hispanic_pct
26105,47.2,92.3,1.1,1.8
26107,40.6,90.9,2.3,2.2
26109,49.9,92.4,0.6,3.9
26111,41.8,90.8,1.4,1.0
26113,42.7,92.5,0.5,1.5
26115,42.6,90.9,2.2,1.3
26117,40.1,89.0,3.2,1.1
26119,56.7,93.9,0.2,3.0
26121,39.9,77.2,12.6,2.0
26123,42.8,89.9,0.7,1.5
26125,41.2,70.6,13.0,1.0
26127,43.9,88.4,0.9,2.0
26129,50.8,94.0,0.6,2.2
26131,59.4,93.5,0.8,2.9
26133,43.8,93.1,1.1,1.9
26135,52.1,94.2,0.4,2.2
26137,44.5,93.7,0.9,1.8
26139,36.3,85.5,1.6,1.2
26141,56.2,95.7,0.3,1.4
26143,57.4,93.7,0.6,1.6
26145,41.1,71.7,18.9,1.2
26147,44.3,91.6,2.3,1.3
26149,39.8,87.2,2.2,1.8
26151,45.3,93.8,0.4,1.1
26153,52.1,84.3,0.6,12.6
26155,43.1,94.8,0.6,1.2
26157,44.6,93.6,1.1,1.5
26159,41.2,81.9,3.5,2.3
26161,34.8,69.9,11.6,1.3
26163,37.8,50.0,37.2,1.5
26165,42.2,92.4,1.0,1.6
27001,56.5,93.5,0.7,3.1
27003,38.8,77.2,8.3,1.7
27005,43.2,86.2,0.8,9.9
27007,35.1,70.9,1.4,23.5
27009,36.7,87.3,3.9,3.8
27011,47.4,94.9,0.2,1.0
27013,31.5,86.8,4.6,0.8
27015,42.4,94.2,0.8,0.5
27017,41.7,88.0,2.1,7.1
27019,38.9,87.8,1.5,1.0
27021,49.7,81.7,0.4,12.7
27023,41.8,85.2,0.9,2.1
27025,40.8,91.7,1.2,1.4
27027,33.5,86.3,4.8,2.6
27029,41.8,84.5,0.2,12.8
27031,52.3,85.1,0.5,10.6
27033,41.3,82.8,1.8,1.2
27035,45.4,94.2,0.6,1.6
27037,38.4,76.0,7.3,1.4
27039,38.5,91.3,1.0,0.8
27041,44.3,95.2,0.5,0.9
27043,44.6,89.8,0.6,1.2
27045,42.3,95.3,0.6,0.5
27047,43.9,84.9,1.3,1.4
27049,42.3,90.3,1.6,1.9
27051,43.7,94.1,0.5,1.3
27053,37.4,67.6,13.3,2.0
27055,45.0,94.0,0.4,0.9
27057,48.3,91.1,0.5,3.8
27059,40.1,92.5,1.0,1.6
27061,46.9,89.4,0.7,5.1
27063,44.5,92.0,0.6,1.1
27065,44.5,94.5,0.5,1.9
27067,39.8,81.1,5.6,0.9
27069,48.4,93.8,0.6,1.1
27071,50.5,90.2,0.6,3.9
27073,47.7,93.9,0.6,0.7
27075,49.6,95.5,0.4,2.1
27077,50.8,90.7,0.3,5.2
27079,41.4,91.6,0.9,0.8
27081,45.0,95.5,0.2,1.8
27083,37.3,83.5,2.5,1.1
27085,41.5,91.3,0.5,1.0
27087,35.2,45.3,0.2,52.3
27089,43.2,93.2,0.3,1.2
27091,44.5,93.1,0.8,0.9
27093,42.3,94.4,0.2,1.1
27095,41.2,89.3,0.3,6.3
27097,42.2,95.3,0.3,0.9
27099,38.9,78.9,3.5,0.8
27101,46.6,91.2,0.6,0.8
27103,37.8,87.5,3.5,1.1
27105,36.3,61.0,5.2,3.5
27107,43.9,89.8,1.1,3.9
27109,37.8,78.7,7.2,0.7
27111,46.3,91.8,1.0,1.2
27113,40.2,91.0,1.2,2.1
27115,45.8,89.6,2.3,4.4
27117,39.8,87.1,1.9,2.5
27119,39.5,87.0,2.2,3.4
27121,45.6,94.6,0.6,1.3
27123,35.9,60.7,12.2,2.0
27125,42.8,92.5,0.6,4.1
27127,41.1,86.4,0.6,6.3
27129,42.1,87.5,0.9,1.7
27131,37.1,80.3,6.5,1.5
27133,41.1,94.2,0.2,1.3
27135,42.3,89.5,1.0,2.8
27137,41.3,90.5,1.6,3.4
27139,37.3,78.6,5.2,1.8
27141,36.9,87.8,3.7,1.7
27143,42.2,89.4,1.0,0.7
27145,35.0,82.9,8.4,0.9
27147,40.2,86.9,3.5,1.1
27149,33.6,83.1,1.8,2.7
27151,43.4,90.0,0.7,1.2
27153,42.8,87.9,0.7,0.7
27155,45.5,87.0,0.5,9.0
27157,44.8,95.4,0.4,0.8
27159,40.1,91.3,0.7,1.7
27161,40.4,89.5,1.1,2.5
27163,39.9,79.7,4.9,1.1
27165,40.6,78.9,0.0,0.6
27167,42.0,92.6,0.2,2.8
27169,36.1,90.8,1.7,1.0
27171,37.4,89.4,1.9,1.0
27173,42.0,88.8,0.7,5.4
28001,42.1,38.4,55.5,0.7
28003,40.6,80.9,10.9,2.8
28005,48.8,58.3,40.1,0.6
28007,39.6,52.3,45.4,1.0
28009,43.9,60.8,34.2,1.0
28011,36.6,30.7,63.2,0.3
28013,43.1,64.3,28.7,0.6
28015,47.7,63.2,34.5,0.2
28017,39.0,50.3,44.5,0.5
28019,43.0,67.6,29.3,0.5
28021,33.8,10.9,86.2,1.0
28023,42.6,63.3,34.4,0.9
28025,40.1,37.9,60.1,1.1
28027,35.7,19.5,75.9,1.6
28029,39.8,43.2,50.7,0.9
28031,37.7,60.4,34.6,1.6
28033,37.0,59.5,32.0,0.7
28035,31.8,57.2,35.8,0.8
28037,42.7,62.6,35.0,0.9
28039,36.2,86.4,7.8,1.5
28041,40.5,71.7,24.8,1.6
28043,38.9,51.1,44.8,0.6
28045,45.7,84.4,6.8,1.8
28047,38.1,63.1,24.1,1.7
28049,36.6,23.6,72.4,0.8
28051,35.8,14.2,82.4,1.0
28053,38.4,20.3,78.8,0.3
28055,49.5,26.6,70.1,1.6
28057,39.4,89.6,7.8,0.6
28059,39.7,68.3,20.5,1.2
28061,42.4,45.2,53.2,0.5
28063,43.0,13.2,81.2,4.6
28065,45.7,38.1,60.2,0.5
28067,37.6,65.4,28.7,1.4
28069,40.7,33.7,60.4,4.7
28071,30.9,69.8,23.1,0.5
28073,37.5,72.8,21.6,0.6
28075,39.5,51.6,42.0,1.1
28077,40.7,64.3,31.8,0.9
28079,40.0,46.7,39.1,6.5
28081,37.7,63.4,29.9,1.0
28083,34.5,21.4,74.5,0.2
28085,41.2,67.8,30.3,0.5
28087,37.0,50.2,44.0,1.3
28089,38.5,55.5,37.3,0.4
28091,40.7,63.9,32.1,0.7
28093,41.8,47.2,43.7,2.6
28095,41.6,67.3,30.2,0.5
28097,42.4,52.3,45.2,1.5
28099,37.7,57.8,21.4,17.7
28101,37.8,58.9,31.8,3.4
28103,39.9,25.4,73.8,0.3
28105,25.5,55.8,36.2,1.1
28107,39.7,47.0,48.1,0.5
28109,41.1,80.4,12.3,2.0
28111,42.9,77.6,15.8,0.7
28113,37.1,42.0,54.1,1.0
28115,35.7,75.2,14.8,0.7
28117,37.9,80.1,11.4,1.6
28119,41.0,25.0,72.2,0.6
28121,39.4,72.1,21.6,0.7
28123,37.2,50.3,33.5,0.8
28125,36.6,25.6,73.7,0.0
28127,41.0,61.2,35.5,0.5
28129,42.9,73.8,24.1,0.3
28131,39.3,76.6,18.0,1.0
28133,37.6,23.4,73.0,0.5
28135,38.4,36.2,62.1,1.0
28137,38.5,66.5,29.9,0.5
28139,39.7,76.0,14.7,1.6
28141,43.5,91.6,1.2,2.2
28143,34.7,18.2,79.6,0.1
28145,38.4,76.9,16.1,0.6
28147,41.4,53.1,40.8,1.9
28149,40.3,46.7,49.0,1.1
28151,38.3,24.3,72.2,0.3
28153,39.1,56.7,37.1,0.7
28155,40.3,79.0,18.6,0.4
28157,39.1,28.2,67.2,1.0
28159,42.3,49.7,47.2,1.4
28161,42.4,58.9,36.7,2.4
28163,38.4,39.3,58.1,0.7
29001,29.8,88.9,4.2,1.0
29003,42.1,93.8,0.9,1.1
29005,47.7,94.3,0.4,0.7
29007,40.3,89.1,4.7,1.5
29009,43.0,81.9,0.3,4.1
29011,40.6,92.1,0.2,4.2
29013,40.8,93.2,2.1,1.8
29015,54.4,93.1,0.9,2.2
29017,44.3,94.5,0.6,2.2
29019,32.2,77.9,9.5,1.1
29021,38.9,82.3,5.7,1.6
29023,40.5,87.4,4.6,1.7
29025,42.7,93.1,1.2,1.9
29027,39.3,89.3,3.4,1.8
29029,53.0,93.7,0.9,1.4
29031,37.0,85.4,8.1,1.2
29033,43.7,94.3,1.5,0.8
29035,39.6,93.0,0.6,3.2
29037,40.1,85.6,4.5,1.7
29039,44.5,93.8,0.4,3.4
29041,45.2,93.4,2.7,1.0
29043,39.3,92.3,0.8,1.7
29045,43.5,95.7,0.4,1.6
29047,37.6,80.1,6.8,1.6
29049,42.1,93.2,0.7,1.6
29051,39.7,81.0,11.2,1.2
29053,39.9,88.6,5.6,1.4
29055,42.3,93.9,0.6,1.6
29057,46.7,93.5,0.4,4.1
29059,42.5,95.2,0.2,3.6
29061,40.6,96.0,0.9,1.2
29063,42.3,88.3,6.6,2.0
29065,43.8,92.2,0.6,2.4
29067,46.6,92.8,0.9,3.1
29069,39.5,79.0,7.9,4.0
29071,41.4,89.8,0.8,1.2
29073,46.3,95.5,0.9,1.3
29075,40.5,96.1,0.4,0.5
29077,36.4,86.7,2.9,1.9
29079,39.7,93.6,0.5,1.1
29081,40.9,96.0,0.8,1.3
29083,44.1,93.0,0.7,1.8
29085,55.2,95.0,0.1,3.2
29087,47.8,94.8,0.8,2.5
29089,38.3,87.5,5.3,2.5
29091,40.1,93.2,0.4,1.9
29093,45.3,92.7,0.8,1.9
29095,36.9,62.7,22.5,1.8
29097,36.6,85.2,1.8,3.5
29099,40.2,90.0,1.1,1.0
29101,31.3,86.2,3.7,2.1
29103,39.8,95.3,0.9,0.2
29105,39.6,91.5,0.7,2.1
29107,40.9,91.6,1.7,1.4
29109,39.0,89.2,0.3,2.7
29111,38.2,92.2,3.0,2.3
29113,37.5,92.6,1.9,1.1
29115,42.4,95.1,0.7,0.8
29117,39.9,92.1,3.0,1.2
29119,38.1,72.0,1.9,5.0
29121,42.9,92.3,2.4,0.9
29123,41.4,94.2,0.4,2.4
29125,45.4,93.5,0.2,2.8
29127,39.4,89.6,5.2,1.9
29129,40.8,92.7,0.3,1.7
29131,40.8,95.2,1.2,1.6
29133,42.2,71.9,22.7,1.1
29135,38.0,91.1,2.4,1.3
29137,45.8,92.9,4.0,1.0
29139,43.8,93.3,1.9,2.0
29141,45.4,93.4,0.2,3.1
29143,41.8,76.5,12.7,4.0
29145,40.2,82.2,0.9,5.1
29147,33.9,93.1,2.0,0.6
29149,44.6,93.7,0.1,4.1
29151,40.8,97.8,0.2,1.7
29153,51.9,94.2,0.4,3.3
29155,38.9,66.3,24.9,1.1
29157,41.6,94.5,0.8,0.8
29159,37.9,85.7,2.5,1.6
29161,36.2,87.1,2.0,1.7
29163,39.7,89.4,4.8,1.8
29165,38.7,79.7,7.6,1.7
29167,38.9,93.0,0.8,1.9
29169,27.5,72.7,10.5,2.8
29171,45.6,96.4,0.1,1.6
29173,45.8,93.4,1.9,0.8
29175,40.1,88.9,5.0,1.2
29177,42.2,93.2,1.2,2.1
29179,46.1,91.8,1.5,3.1
29181,41.4,93.7,0.2,2.2
29183,39.6,85.0,5.1,0.9
29185,47.2,93.6,0.8,2.1
29186,43.2,94.2,1.6,1.1
29187,39.2,91.3,3.0,2.1
29189,40.2,63.0,24.2,1.1
29195,35.4,79.8,4.7,3.2
29197,38.8,94.6,0.1,0.7
29199,36.3,96.7,0.1,0.9
29201,39.4,82.5,11.2,1.1
29203,45.5,92.7,0.2,5.3
29205,43.6,94.4,1.2,0.9
29207,41.9,93.8,1.0,1.4
29209,54.4,94.3,0.3,1.9
29211,44.2,83.4,2.5,1.3
29213,42.0,86.9,1.7,1.8
29215,42.8,90.1,2.2,4.1
29217,41.7,94.6,0.8,1.8
29219,40.8,90.1,2.1,2.5
29221,40.2,92.3,1.9,1.2
29223,48.2,93.6,0.4,3.1
29225,36.9,92.5,1.1,1.7
29227,49.0,96.8,0.1,1.7
29229,41.2,93.2,0.2,2.7
29510,36.6,45.7,43.1,1.3
30001,43.4,92.3,0.6,3.0
30003,32.3,28.7,0.0,68.3
30005,33.9,44.3,0.4,53.4
30007,46.2,90.2,0.4,4.5
30009,50.5,93.0,0.5,2.7
30011,56.7,92.2,0.1,2.2
30013,38.3,84.7,1.5,6.7
30015,42.9,78.3,0.1,18.4
30017,42.6,91.2,0.4,4.0
30019,48.7,89.6,0.3,3.1
30021,43.5,93.3,0.0,3.2
30023,49.6,90.6,0.3,3.9
30025,37.2,92.8,0.0,5.9
30027,45.3,93.2,0.6,2.7
30029,42.1,91.4,0.3,2.9
30031,33.8,89.7,0.5,2.0
30033,43.9,97.8,1.0,1.0
30035,34.2,30.5,0.2,65.7
30037,54.8,91.5,0.7,4.6
30039,53.9,92.7,0.7,3.6
30041,34.0,68.8,0.3,27.1
30043,47.3,92.8,0.1,3.9
30045,50.9,91.7,0.0,1.9
30047,43.8,65.6,0.2,29.3
30049,41.3,91.5,0.6,3.7
30051,37.5,95.9,0.0,2.2
30053,52.6,91.6,0.1,3.8
30055,52.4,91.3,0.0,6.1
30057,54.1,92.6,0.0,2.5
30059,59.9,94.3,0.9,3.0
30061,50.1,92.7,0.7,3.6
30063,37.0,87.6,0.6,4.5
30065,51.3,88.3,0.0,6.7
30067,46.2,92.1,0.2,3.0
30069,51.5,99.3,0.0,0.0
30071,44.9,83.3,0.4,14.6
30073,41.2,79.3,0.0,18.8
30075,48.6,88.5,0.0,3.4
30077,43.3,88.1,1.2,6.6
30079,49.1,89.8,0.0,1.4
30081,48.9,90.7,0.4,2.9
30083,38.0,90.6,0.2,2.2
30085,30.5,33.2,0.1,64.3
30087,36.7,54.3,0.2,40.9
30089,54.6,89.8,0.5,5.9
30091,44.7,92.2,0.0,4.3
30093,40.3,90.9,0.1,4.7
30095,47.4,93.3,0.1,3.2
30097,44.0,90.6,1.3,4.4
30099,43.0,92.1,0.4,5.0
30101,38.8,84.9,1.8,7.2
30103,53.4,93.7,0.0,0.1
30105,43.2,84.9,0.6,11.5
30107,47.3,95.7,1.3,2.1
30109,44.2,93.6,0.9,0.3
30111,38.7,86.8,0.9,6.1
31001,38.8,85.2,1.4,1.1
31003,42.7,94.9,0.9,0.7
31005,40.5,92.6,0.0,6.5
31007,56.6,92.7,0.0,0.3
31009,56.8,100.0,0.0,0.0
31011,43.2,95.2,0.0,1.9
31013,40.7,84.7,3.4,1.9
31015,54.9,92.3,0.3,3.1
31017,45.9,89.2,0.1,2.2
31019,34.6,87.8,0.9,1.5
31021,44.8,91.6,0.4,3.7
31023,42.7,90.8,0.3,1.4
31025,41.0,92.3,0.2,1.1
31027,41.9,95.9,0.2,0.9
31029,41.8,85.9,0.4,1.4
31031,43.5,85.6,1.0,8.2
31033,42.0,92.0,2.1,1.5
31035,40.1,90.9,0.7,1.6
31037,35.0,51.7,3.4,9.1
31039,40.8,86.9,0.4,2.0
31041,42.3,94.0,0.5,1.0
31043,32.1,47.7,8.1,5.1
31045,35.2,88.6,1.4,4.5
31047,35.8,62.0,7.0,1.6
31049,50.7,90.3,0.0,2.0
31051,42.1,83.7,0.3,0.8
31053,38.9,86.0,0.5,3.5
31055,35.5,70.8,10.6,1.9
31057,45.6,96.1,0.3,0.5
31059,46.3,94.8,0.3,1.8
31061,49.0,94.3,0.2,2.4
31063,42.8,93.2,1.2,1.5
31065,46.4,94.6,0.3,1.9
31067,42.8,94.8,1.0,1.2
31069,54.1,94.8,0.1,0.8
31071,45.0,97.4,0.4,0.7
31073,49.2,95.0,0.0,1.3
31075,37.8,94.5,0.3,2.4
31077,44.5,92.8,0.6,1.5
31079,36.0,68.2,3.6,1.8
31081,41.3,93.5,0.2,1.4
31083,47.1,94.1,0.2,0.7
31085,48.7,92.7,0.0,0.6
31087,44.7,95.1,0.1,2.1
31089,41.8,93.7,0.3,0.7
31091,44.8,87.1,1.8,1.1
31093,42.3,93.4,0.5,0.7
31095,44.7,93.4,0.6,1.2
31097,40.1,79.9,4.7,2.7
31099,40.3,93.1,0.0,0.6
31101,49.0,88.3,1.3,1.3
31103,49.0,93.8,0.1,0.0
31105,48.5,87.1,1.3,5.3
31107,44.5,86.1,0.6,10.5
31109,34.3,82.3,3.8,1.9
31111,42.4,89.5,0.8,1.7
31113,44.8,90.1,1.6,4.2
31115,47.1,86.2,0.0,0.9
31117,46.6,99.4,0.0,0.4
31119,37.1,81.4,0.9,3.1
31121,42.8,92.6,0.1,1.7
31123,41.3,85.3,0.1,3.1
31125,43.6,95.1,0.3,2.0
31127,39.0,90.3,1.2,1.9
31129,50.5,94.3,0.2,3.2
31131,41.8,88.3,0.8,1.2
31133,47.1,95.4,0.2,2.6
31135,41.0,91.7,0.0,1.0
31137,40.7,92.8,0.8,1.1
31139,39.7,95.3,0.4,1.2
31141,38.4,79.6,0.8,1.0
31143,43.7,92.2,0.1,2.4
31145,41.2,90.2,0.8,1.8
31147,45.9,91.6,1.2,6.4
31149,45.2,98.5,0.1,0.6
31151,37.4,72.8,0.5,1.0
31153,35.5,81.7,4.1,1.7
31155,40.4,94.1,0.7,0.9
31157,39.8,79.7,0.6,3.5
31159,37.6,95.2,0.7,0.9
31161,46.6,82.1,0.6,13.1
31163,47.9,93.9,0.6,0.9
31165,41.5,94.7,0.3,0.8
31167,42.0,91.1,0.2,2.4
31169,46.2,94.2,0.1,2.1
31171,45.1,88.2,1.3,6.5
31173,28.7,36.9,0.2,58.3
31175,45.4,96.3,0.1,1.6
31177,42.6,94.7,0.2,1.4
31179,31.6,89.7,1.0,2.3
31181,44.6,93.6,0.1,3.1
31183,59.9,97.3,0.0,0.0
31185,39.0,90.3,1.2,1.6
32001,39.8,75.7,2.5,6.0
32003,38.3,47.1,12.1,2.5
32005,54.2,81.9,0.1,4.1
32007,35.4,69.6,0.9,6.4
32009,55.8,88.5,0.3,2.0
32011,50.1,84.7,0.1,3.4
32013,37.6,72.3,0.7,4.9
32015,37.3,82.1,2.5,5.1
32017,43.6,85.6,4.2,6.1
32019,42.9,77.0,1.2,5.1
32021,41.9,59.6,2.9,26.0
32023,52.4,75.3,2.6,2.9
32027,40.9,73.5,4.2,6.3
32029,56.8,87.7,1.9,1.0
32031,38.9,65.5,2.4,3.3
32033,41.7,77.5,7.0,8.3
32510,42.1,72.0,2.0,4.2
33001,48.3,93.8,0.6,0.8
33003,54.2,94.8,0.5,1.4
33005,43.5,92.5,0.8,1.3
33007,49.9,94.3,1.7,1.3
33009,44.0,88.9,1.3,1.2
33011,41.0,83.3,2.6,1.0
33013,42.6,91.4,1.6,1.1
33015,44.8,91.4,0.9,0.7
33017,37.9,89.0,1.2,1.0
33019,47.3,92.3,0.9,1.4
34001,42.2,58.1,13.9,1.5
34003,42.1,58.8,5.7,0.9
34005,41.7,66.0,16.5,1.3
34007,38.8,56.4,18.9,1.4
34009,51.4,87.0,3.4,0.9
34011,37.6,52.0,18.1,3.0
34013,37.7,33.2,36.9,1.1
34015,40.1,77.1,10.7,0.9
34017,35.8,37.0,12.2,1.9
34019,46.2,83.7,2.6,0.5
34021,39.2,49.8,19.2,1.4
34023,39.4,44.2,10.4,1.7
34025,43.2,76.2,6.2,1.1
34027,42.7,71.0,3.3,0.6
34029,41.4,85.0,3.0,0.9
34031,38.1,46.7,10.6,1.0
34033,41.9,74.1,14.2,0.9
34035,41.9,54.1,9.6,1.1
34037,44.1,84.8,2.3,0.9
34039,39.1,41.7,20.5,1.1
34041,43.9,80.1,5.5,0.8
35001,39.3,54.8,3.0,7.7
35003,62.6,85.1,0.4,5.1
35005,36.9,63.9,1.5,2.7
35006,38.4,35.3,2.1,47.2
35007,49.1,67.7,0.6,6.4
35009,31.9,58.1,5.6,3.2
35011,35.1,39.2,0.1,0.1
35013,34.0,48.9,1.7,2.9
35015,35.9,64.9,1.5,3.5
35017,49.0,67.1,0.7,3.6
35019,41.6,43.0,1.7,9.1
35021,43.1,50.5,1.7,0.7
35023,42.3,63.6,0.0,3.2
35025,32.5,52.3,4.0,1.6
35027,52.7,73.2,0.8,4.2
35028,41.1,76.3,1.2,2.1
35029,36.6,54.9,1.9,2.6
35031,34.1,9.8,0.5,80.8
35033,58.5,52.3,0.0,3.7
35035,36.3,60.0,3.6,8.5
35037,48.1,65.1,1.6,6.9
35039,42.4,27.9,0.7,19.5
35041,32.0,70.2,1.0,3.8
35043,41.1,56.1,2.2,15.6
35045,38.0,42.6,0.7,43.0
35047,46.8,50.4,1.6,5.5
35049,48.5,61.9,1.0,5.3
35051,57.3,73.6,0.2,4.7
35053,39.7,52.2,0.2,13.3
35055,51.9,60.6,0.3,8.4
35057,42.5,62.4,2.4,5.5
35059,40.3,69.5,1.0,7.0
35061,39.0,55.8,1.4,7.6
36001,38.3,70.8,12.3,0.9
36003,38.9,93.8,1.7,0.6
36005,35.6,15.8,34.1,2.6
36007,39.4,81.4,5.5,0.9
36009,42.5,89.4,1.5,4.0
36011,43.7,88.5,3.1,0.9
36013,42.7,87.3,2.7,1.2
36015,41.9,85.8,5.9,1.1
36017,44.9,93.7,0.6,1.2
36019,41.5,90.0,3.1,0.9
36021,49.5,84.8,3.2,1.4
36023,36.5,90.5,2.1,1.5
36025,48.8,90.7,1.6,1.1
36027,42.6,70.8,9.9,1.7
36029,40.3,74.6,12.7,1.2
36031,49.5,92.9,2.5,1.1
36033,41.8,84.3,3.4,8.1
36035,44.1,89.9,1.5,0.7
36037,42.4,89.7,1.8,1.6
36039,47.4,85.4,4.4,1.0
36041,57.2,92.0,1.0,1.7
36043,44.6,92.7,1.0,0.7
36045,33.2,83.3,5.0,1.7
36047,36.3,39.3,29.0,1.3
36049,42.0,94.3,0.9,0.6
36051,41.4,90.3,1.9,0.7
36053,42.6,91.4,1.6,0.9
36055,39.5,71.2,14.6,1.1
36057,40.1,83.0,3.1,0.9
36059,41.8,59.4,11.4,0.9
36061,38.9,50.4,14.0,1.5
36063,43.2,83.9,6.6,2.2
36065,40.8,81.5,5.6,0.8
36067,39.5,75.9,10.8,1.7
36069,43.9,89.5,2.3,0.7
36071,36.9,64.3,11.4,2.2
36073,43.6,87.5,4.6,1.0
36075,40.6,92.8,1.1,1.0
36077,40.4,90.1,2.4,0.8
36079,44.2,77.2,3.4,1.1
36081,40.4,28.3,17.4,1.6
36083,40.2,81.4,6.8,0.9
36085,40.4,62.8,9.9,1.1
36087,35.1,64.2,11.0,0.9
36089,39.0,92.1,2.0,1.6
36091,43.4,89.3,1.6,0.8
36093,39.6,70.2,10.8,1.8
36095,45.7,90.1,1.6,0.7
36097,47.4,93.5,1.1,0.9
36099,42.8,89.4,3.8,0.8
36101,43.1,92.3,1.7,0.8
36103,41.7,68.9,7.4,1.2
36105,41.7,71.6,8.7,2.9
36107,44.8,93.6,1.1,0.7
36109,32.8,76.8,4.0,1.6
36111,44.2,76.4,6.1,1.5
36113,46.8,93.3,1.3,0.6
36115,45.0,90.6,2.5,0.6
36117,43.6,88.8,2.4,1.1
36119,41.5,54.7,14.0,1.3
36121,43.1,89.7,3.8,0.7
36123,41.6,95.3,0.7,0.6
37001,38.7,62.8,19.9,1.8
37003,43.8,87.3,4.0,3.4
37005,51.4,91.3,1.5,0.7
37007,42.4,45.3,47.2,1.6
37009,49.8,94.0,1.1,1.0
37011,46.5,88.4,4.2,0.9
37013,47.1,68.8,22.8,1.2
37015,45.9,34.7,60.1,1.8
37017,44.8,54.9,33.6,4.1
37019,56.1,82.3,8.1,2.4
37021,42.4,83.1,5.4,1.2
37023,44.9,81.1,6.1,1.9
37025,37.7,61.9,18.9,1.2
37027,45.5,86.6,4.1,0.8
37029,40.9,79.5,8.3,3.0
37031,50.1,86.7,4.4,2.2
37033,46.2,60.3,31.5,1.3
37035,41.8,75.8,8.0,1.3
37037,47.6,72.5,10.5,0.9
37039,53.3,91.2,1.5,3.0
37041,47.9,60.2,33.2,2.5
37043,54.5,93.1,1.8,1.3
37045,41.2,72.5,18.4,2.0
37047,42.4,60.2,28.7,5.4
37049,39.2,67.4,20.3,1.5
37051,31.8,43.9,37.3,3.6
37053,41.7,85.6,5.1,1.4
37055,48.5,87.3,2.8,1.1
37057,42.3,79.1,9.3,1.2
37059,45.0,84.2,4.0,3.9
37061,40.7,57.5,22.8,1.1
37063,35.8,45.5,33.1,1.8
37065,41.7,37.8,55.9,1.0
37067,38.3,58.2,25.5,1.6
37069,40.9,63.0,23.7,1.7
37071,39.5,70.4,17.6,1.3
37073,47.7,63.5,31.2,1.5
37075,45.5,85.2,0.7,9.9
37077,42.5,57.1,29.5,2.1
